latitude,longitude,L1,L2,L3,L4,L5,L6,L7,LC_code
6.291231000000000,0.723996106655554,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.249144000000000,1.020136926681038,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.231719000000000,0.440449328845355,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.218258000000000,1.008265635039673,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.216027000000000,0.772186679486085,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.212889000000000,0.585620125657407,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.209890000000000,0.829095929546362,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.170688000000000,0.636236765255563,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.160100000000000,-0.128074719833565,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.135985000000000,0.030119563624280,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.113379000000000,1.073204306348643,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.113826000000000,-0.101016294619970,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.113343000000000,0.432861139412245,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.113986000000000,0.607033379956099,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.110032000000000,0.045815655901517,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.112616000000000,-1.309639653979006,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.102400000000000,-0.000073567600422,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.090136000000000,-1.350361461931411,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.079731000000000,0.734827935427090,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.043961000000000,-0.226080696050539,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.033948000000000,0.121117535913870,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.030664000000000,0.648819765635434,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.019116000000000,0.337563142180710,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.012004000000000,-1.169344413255081,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.003902000000000,0.325960444315119,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.003790000000000,0.616822621289598,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
6.006512000000000,-0.264469790359155,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.995594000000000,-0.119497623248014,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.991858000000000,0.676469942533952,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.943888000000000,-2.135500768690305,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.943290000000000,-0.433737649312574,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.924785000000000,-0.396842361866222,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.911028000000000,-0.454657197099911,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.892845000000000,0.309742458580348,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.883707000000000,0.327726496379914,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.878643000000000,-0.234544468792855,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.868801000000000,0.548572768863830,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.864636000000000,-0.326442576333455,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.854408000000000,-0.087382681423668,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.851801000000000,0.377137593214130,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.851665000000000,0.399681621283543,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.839073000000000,0.021761652295943,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.798332000000000,0.255078358147137,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.789170000000000,0.277570932848746,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.731225000000000,-0.545219696949694,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.720948000000000,-0.447965010122789,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.673244000000000,0.017388535250995,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.485533000000000,-0.395613202426508,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.112971000000000,-1.465413184179073,Vegetated,Cultivated veget,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,Cultivated rainfed,"5"
5.751108000000000,-0.600356389835195,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.745048000000000,-0.603138029442802,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.748538000000000,-0.597898621881432,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.744198000000000,-0.596417692625551,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.747852000000000,-0.594962882051432,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.753839000000000,-0.595375557223264,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.752550000000000,-0.592492054756788,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.747788000000000,-0.591368951441040,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.749859000000000,-0.588736188319475,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.753685000000000,-0.584369144728941,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.759158000000000,-0.586077306516147,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.766475000000000,-0.582744562723371,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.761777000000000,-0.581208784235791,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.764646000000000,-0.579850612784190,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.770280000000000,-0.580122247074510,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.778491000000000,-0.582211741615436,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.777078000000000,-0.577990962642767,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.769303000000000,-0.573582129161414,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.765498000000000,-0.570426992404617,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.080760000000000,-1.841726067787527,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.083992000000000,-1.842775778840674,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.085244000000000,-1.846004435564751,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.081188000000000,-1.844799653560570,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.074915000000000,-1.840855284754801,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.076245000000000,-1.837173343712320,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.071920000000000,-1.847543216540389,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.090693000000000,-1.850930920393730,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.085561000000000,-1.862509551404212,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.072332000000000,-1.855117836071628,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.062205000000000,-1.847276812598870,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Rubber,"11"
5.152578000000000,-1.904126717887751,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.160045000000000,-1.903889638260691,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.163497000000000,-1.906032301305256,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.159862000000000,-1.899358286143477,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.154694000000000,-1.895761832932974,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.149366000000000,-1.894777728820647,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.147236000000000,-1.887938205239976,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.144764000000000,-1.909369308886146,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.134673000000000,-1.939809438360616,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.132940000000000,-1.937747292925240,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.130765000000000,-1.943097240735889,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.128449000000000,-1.947230478007662,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.122514000000000,-1.948429295744496,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.122229000000000,-1.943043562329762,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.127736000000000,-1.937085259249675,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.124368000000000,-1.928621963883665,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.130480000000000,-1.920266025329909,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.128413000000000,-1.911695373151645,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.125009000000000,-1.913717259782426,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.123352000000000,-1.917009535358210,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.126631000000000,-1.919800812476809,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.118611000000000,-1.935725406294460,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.112071000000000,-1.948903454998617,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.117578000000000,-1.911990604385344,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.117194000000000,-1.919478742040048,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.112962000000000,-1.922896267230128,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.109469000000000,-1.922457893580092,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.106279000000000,-1.928183590233629,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.110868000000000,-1.934052429303505,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.113648000000000,-1.939089253078414,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.104523000000000,-1.943222490350186,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.097412000000000,-1.949404453455802,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.057441000000000,-1.940024151985124,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.053359000000000,-1.946036133471338,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
5.051559000000000,-1.946221771292527,Vegetated,Cultivated veget,Cultivated rainf,Tree crop plantat,Forest plantatio,Forest plantation Evergreen,Oil palm,"9"
